x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
630,1188,566,497,113,395,567,1171,521,137
800,887,567,1189,40,876,580,947,557,426
599,954,575,980,438,476,579,572,1238,518
681,849,571,697,732,553,589,767,299,520
789,828,568,1209,625,313,595,924,1787,494
917,957,565,1217,777,176,586,1012,850,984
577,927,559,218,615,587,544,730,1664,569
984,921,549,839,533,746,534,927,554,595
800,440,563,517,585,490,536,807,680,438
530,226,549,619,814,837,544,586,613,-40
-180,865,556,753,516,675,539,730,-166,1405
665,670,566,861,807,353,541,1072,770,948
656,1095,567,750,616,580,545,802,834,467
438,949,567,307,665,565,540,789,983,796
1265,1047,564,948,515,1192,531,915,1188,374
292,891,571,639,320,574,544,783,1359,-264
-7,446,573,1009,699,836,539,785,1209,182
1009,628,583,939,649,801,537,837,618,1225
876,265,577,432,373,873,544,660,216,590
519,849,584,741,213,450,544,452,910,506
721,844,575,876,418,310,531,879,591,554
585,1340,579,752,374,547,532,1136,975,715
4,712,575,1296,623,511,534,790,1739,1194
833,1036,593,1082,259,511,539,724,1002,600
582,986,583,923,311,700,536,780,1094,-45
445,865,587,246,555,330,534,1004,1429,395
612,189,588,1043,493,583,532,840,1028,1000
1276,1347,598,555,633,329,534,932,702,388
819,752,602,378,843,541,539,852,1167,827
1297,1096,600,246,352,698,537,785,908,383
615,558,596,844,728,162,537,1023,1054,934
1215,984,606,588,613,455,534,565,698,412
522,598,607,391,381,639,539,887,685,800
593,780,600,411,897,338,530,646,521,357
1078,704,610,867,1198,-151,533,776,1341,653
269,1085,620,1120,422,775,531,903,1417,735
965,1020,616,937,108,428,534,961,960,855
811,1078,615,529,691,601,542,734,1384,619
768,580,612,966,660,332,532,772,893,-471
550,1116,610,857,911,408,542,973,1280,903
1075,956,621,935,462,553,530,941,762,786
806,1013,606,366,705,224,540,1014,153,744
1320,535,603,833,619,506,523,946,312,758
747,547,621,757,145,736,529,600,379,929
992,980,611,1325,-56,650,539,889,750,854
808,1252,613,745,686,926,529,1225,516,917
683,538,606,904,694,735,526,645,1028,852
-298,947,620,940,604,596,539,615,400,464
177,599,616,741,742,838,532,1172,990,977
254,553,606,1099,466,217,524,992,553,-148
938,1020,615,1113,383,798,474,663,1387,832
606,874,619,993,57,385,483,1087,721,420
668,872,610,797,737,354,477,1155,583,-50
454,1093,614,1145,769,648,480,959,1054,828
685,229,608,1107,433,942,464,938,956,157
821,752,616,922,767,388,475,748,778,564
287,729,611,993,558,357,471,1061,379,-56
739,599,610,255,539,714,470,655,1313,467
628,524,619,625,382,433,468,955,1033,697
1017,1003,615,915,312,583,485,1025,1317,1735
882,958,619,1314,680,713,469,895,1689,446
1169,803,610,1320,274,412,470,781,527,225
1116,1445,617,1100,600,641,478,585,624,833
1002,640,615,1008,447,510,481,592,887,787
1291,1050,624,700,654,414,476,723,391,556
367,573,612,793,626,699,481,401,1286,476
922,744,614,968,977,312,479,817,1444,543
1344,1011,619,868,336,230,488,607,1432,471
-133,1095,619,544,662,744,482,776,935,595
824,861,616,378,338,671,484,810,1631,96
270,234,621,809,560,527,486,976,1040,719
545,978,612,823,588,747,485,790,1373,582
745,810,619,446,432,703,493,960,594,610
846,992,610,936,811,672,503,862,797,95
635,710,622,852,537,759,487,823,1537,928
967,893,615,817,573,672,498,915,638,735
1049,932,625,1067,580,897,490,568,1270,784
314,1094,620,748,573,214,487,663,524,1036
568,902,619,1338,107,295,497,953,867,495
595,609,622,1134,641,640,494,748,1079,465
996,832,627,1278,781,485,504,1090,989,675
1379,1183,622,1393,531,332,494,624,847,531
1006,886,615,665,454,238,491,459,1035,377
580,648,629,962,1000,418,498,653,716,757
278,1282,620,954,296,523,503,1097,386,630
654,846,618,960,510,669,503,987,1135,578
236,671,628,709,923,699,505,902,1134,118
982,745,622,282,370,501,514,678,1247,546
332,900,612,1242,662,377,507,904,801,97
834,719,616,304,288,505,505,743,1695,979
1089,822,616,856,1034,16,524,655,813,733
597,1222,617,821,683,471,513,784,907,796
1722,1445,623,1485,652,380,522,1239,1103,927
573,829,613,1181,920,917,528,556,459,223
1024,930,628,514,665,863,532,948,563,889
854,636,626,992,266,510,516,665,990,760
748,658,624,1391,392,492,526,687,1056,165
1220,951,633,943,527,649,521,728,854,445
488,1155,623,753,781,380,523,895,1038,392
486,948,629,652,634,375,531,576,1431,751
433,1031,615,777,570,639,527,758,1015,894
739,933,628,1108,325,918,526,658,536,641
457,1026,629,866,446,86,522,1210,1325,244
1000,769,631,691,955,543,513,984,324,286
470,1383,623,825,856,729,524,961,554,235
460,855,614,981,590,841,534,1040,29,459
893,1405,621,833,497,201,534,737,1491,479
410,392,617,858,556,301,525,834,1525,1178
830,1043,627,641,733,550,531,885,1086,4
694,984,625,702,802,462,541,780,1275,539
283,784,629,750,386,911,538,812,522,386
1041,1056,629,751,490,472,534,645,853,485
765,901,630,599,716,603,538,1104,1421,600
577,70,626,489,540,575,548,692,1151,411
1051,364,635,1203,766,455,558,672,1205,23
439,478,626,1069,437,156,555,1089,509,597
74,724,622,1136,928,902,538,799,943,395
1021,871,635,1429,806,577,539,1107,524,340
769,814,636,586,533,186,546,758,1069,287
829,1270,626,722,635,789,549,517,1234,349
883,221,634,841,544,393,553,623,1160,563
1195,775,619,1116,482,289,557,862,930,986
66,703,624,1436,607,909,544,806,801,178
637,904,632,702,320,555,550,974,511,1013
410,485,626,785,401,273,559,778,941,1232
302,1157,633,1121,532,375,567,1077,972,-145
436,868,636,646,221,784,569,972,772,394
593,548,619,780,414,574,565,731,1433,666
878,1226,631,1013,745,458,565,664,595,543
1018,1250,628,657,441,504,557,925,1505,807
746,850,627,726,494,432,567,782,1012,339
494,1024,634,810,279,699,577,785,154,415
873,919,632,334,471,107,575,819,1183,-194
586,1192,635,1026,634,564,560,785,1032,1142
698,1555,635,982,192,580,573,873,1117,517
1551,1166,627,525,138,887,580,763,1033,574
1221,883,619,697,656,307,582,827,644,498
419,876,626,870,324,313,578,701,1691,698
257,1255,629,1199,663,456,580,987,1068,403
1295,809,625,667,278,709,578,432,1086,612
578,743,628,834,834,894,588,1269,621,421
531,868,627,1327,461,514,579,935,877,236
403,1117,623,609,345,497,578,587,736,133
1008,509,631,657,608,606,582,831,1036,1005
764,670,631,770,829,554,593,583,534,401
905,935,623,677,583,712,578,1210,131,485
-39,1254,626,684,349,579,595,760,990,1156
530,1017,683,682,651,-13,487,417,1201,1503
353,752,685,522,325,936,485,647,368,1067
1438,576,681,755,645,731,485,1119,867,838
1005,1142,688,1205,495,344,493,867,1166,-249
1168,1233,679,1003,515,492,490,1064,334,811
378,890,698,1220,284,506,487,612,1094,567
662,886,686,1107,600,474,495,694,516,-110
988,943,692,738,753,722,504,962,1059,617
718,362,689,820,855,1097,508,794,611,1101
1126,809,694,1228,646,705,501,721,969,658
674,797,687,786,392,681,509,652,1041,156
593,735,701,884,418,491,503,1126,264,179
1262,504,696,569,815,903,508,816,938,472
343,805,683,1181,558,-88,497,1087,574,788
636,934,692,1098,471,580,505,705,80,277
867,1114,686,763,512,402,497,1028,726,756
543,1002,686,863,246,651,496,949,1181,1145
605,765,694,778,509,613,510,898,807,166
247,671,683,802,373,776,499,804,1530,363
1422,856,693,902,971,617,506,1101,1233,729
1054,422,690,706,408,845,497,426,1083,263
271,822,702,723,701,360,515,545,1018,534
915,1186,701,831,474,1080,516,754,714,814
922,756,690,843,555,284,508,495,1128,508
312,909,684,609,239,542,509,471,871,428
1009,940,694,1013,242,175,511,807,724,19
880,746,701,711,374,297,507,955,484,588
582,1000,701,613,371,635,520,455,1176,471
579,598,696,578,-69,777,518,1046,545,366
480,1047,695,1275,655,668,528,662,1080,391
363,949,704,682,634,585,519,874,989,516
549,1081,694,643,633,493,523,665,1037,726
467,596,695,549,540,1015,533,787,561,1214
810,594,700,1202,223,548,524,815,982,342
1087,932,687,1087,706,560,525,483,75,527
571,448,703,1009,513,403,541,1034,1129,503
1206,1277,692,851,649,919,540,941,550,674
109,484,696,544,829,744,550,883,590,586
807,1172,695,908,888,767,546,957,1639,1009
1143,824,689,767,616,308,551,885,566,108
599,488,688,648,848,326,560,750,955,696
518,957,698,1232,477,889,545,1128,-65,455
1333,1108,696,1063,432,695,555,741,287,471
170,302,704,670,228,780,565,625,844,-137
267,810,703,870,123,522,551,1077,465,578
751,1074,696,810,640,374,559,914,1228,1112
248,856,688,754,903,794,567,1041,1373,271
816,1174,694,1248,604,766,565,862,621,662
988,867,686,910,418,134,557,981,1138,643
599,792,703,1010,598,730,560,741,956,134
1033,755,692,1039,579,232,568,866,470,225
667,912,694,1135,617,370,566,692,778,806
576,406,697,1191,45,-12,576,777,1447,999
957,909,706,657,655,491,566,959,861,844
369,1370,692,1270,611,472,569,1100,1010,483
1289,614,692,882,634,752,576,756,1930,176
1348,1143,698,1362,392,1077,585,978,1079,1009
-99,961,690,1207,190,423,579,1073,1153,243
965,1143,692,1158,309,216,588,783,1043,108
-62,553,706,587,787,329,580,845,1366,1286
498,670,692,994,369,1024,579,407,600,745
463,811,698,1130,513,488,588,1011,888,496
936,1387,688,755,327,902,589,1356,606,697
766,389,699,950,641,905,596,750,836,1002
908,1204,698,1089,664,501,583,1247,55,132
673,1304,708,925,246,184,580,633,671,833
757,942,700,819,617,1051,583,956,581,1234
1133,749,714,1008,483,212,582,890,853,436
571,1158,713,209,792,324,589,623,1302,332
407,979,706,241,508,775,583,1171,241,803
195,1316,713,689,367,621,575,789,1322,641
652,161,709,572,692,1253,570,1063,720,1045
1205,896,704,981,438,460,566,652,1806,292
723,515,716,301,605,243,566,1262,804,800
874,872,703,1231,828,221,571,1093,835,549
703,837,717,996,903,241,566,895,711,14
933,269,727,907,490,342,563,821,1476,768
805,1128,717,395,445,589,569,896,1350,266
189,997,731,992,763,389,554,804,629,271
579,921,731,637,376,1207,565,527,765,369
620,856,735,812,809,438,573,609,1470,546
663,727,733,916,192,312,572,880,973,995
971,765,724,935,582,760,569,819,363,444
871,850,730,715,300,627,560,803,854,72
1458,813,729,753,650,1168,554,825,699,292
843,606,738,487,608,1052,557,834,1115,132
1013,868,745,675,578,786,548,872,975,209
780,455,740,995,681,447,555,723,1340,304
1052,874,741,644,327,856,557,896,950,139
872,922,743,710,336,82,543,1009,1370,859
633,531,741,1030,978,516,543,1015,992,852
392,758,754,753,314,450,556,1141,1131,562
808,968,746,787,557,787,547,1002,1340,-18
1021,779,751,944,494,826,546,396,1129,425
305,890,756,1078,349,730,543,1052,810,802
921,676,740,1297,370,481,551,1057,493,996
1149,741,737,877,630,455,555,596,813,-284
778,430,746,1013,565,374,546,727,451,192
814,628,755,722,345,284,539,882,1056,1229
745,565,755,753,424,463,546,925,576,569
684,765,745,965,604,310,542,977,1076,451
675,1367,747,693,-35,1091,543,528,991,836
914,392,756,1071,330,667,538,286,735,584
580,767,747,938,430,328,534,843,869,682
833,1110,766,273,456,191,539,747,1038,912
708,1328,766,789,444,957,545,1004,936,571
974,1096,750,798,316,384,532,705,1385,109
1166,735,759,734,439,367,537,1109,607,677
848,612,765,452,526,334,528,803,564,336
1096,935,754,1012,175,180,529,763,754,571
-52,920,750,765,398,562,530,871,1950,717
670,865,759,448,404,123,536,867,537,477
303,982,765,557,550,443,540,928,973,709
223,943,753,1086,667,585,541,829,1205,300
768,612,761,787,769,338,534,909,873,578
246,871,756,582,528,775,541,1065,1303,938
465,677,759,706,493,-171,542,879,110,385
632,648,760,1235,139,430,526,621,1240,851
895,238,770,810,971,741,528,1157,359,627
1051,1188,776,254,566,349,527,1164,-51,720
666,698,760,354,682,441,522,783,1234,447
404,785,770,386,501,599,527,843,819,464
553,1173,775,334,686,591,532,659,1413,862
430,716,766,666,416,857,530,901,1423,728
750,861,764,774,205,988,531,660,931,1225
957,1151,773,455,633,674,525,1325,380,-39
1075,687,783,1463,280,795,515,1034,724,-33
1027,747,781,615,828,460,530,733,735,187
539,627,771,1174,788,469,518,875,1482,531
311,1109,777,734,862,641,480,858,1661,477
428,1332,773,1320,896,395,485,471,775,713
357,1200,784,1405,672,689,470,542,1362,198
694,1147,771,985,469,351,487,1133,280,599
945,1041,787,1072,392,544,486,879,1706,327
1046,743,777,945,229,602,481,892,644,280
761,622,767,1192,736,1031,472,627,497,-291
525,732,773,487,455,862,482,705,899,1031
1158,791,775,926,488,372,472,930,1081,430
180,915,773,1024,197,176,476,872,566,286
410,838,768,727,425,510,471,876,1208,688
809,916,777,582,295,482,488,642,1129,1439
1025,1307,778,579,603,856,498,1103,1069,242
1262,587,786,491,411,310,497,786,335,803
878,834,774,710,959,708,496,808,767,720
860,1405,788,1294,423,610,506,962,746,-13
671,577,776,619,32,294,491,848,388,752
1193,656,771,372,793,1088,493,866,1142,-35
1089,1122,778,522,444,751,501,700,1143,589
714,531,777,1156,250,235,504,759,1132,551
606,975,772,930,415,443,493,1062,1690,877
504,846,778,629,329,643,502,775,686,700
591,567,780,1323,404,508,505,665,1892,748
476,361,768,974,389,406,499,607,832,450
897,990,780,873,720,572,493,714,1712,-100
966,473,768,697,790,323,495,533,1469,807
999,1264,785,895,851,999,499,1016,1302,756
845,538,768,1247,529,-32,501,476,515,433
891,1109,778,378,527,154,503,853,677,756
1115,1659,769,620,622,324,499,1244,509,976
1123,597,772,711,236,398,504,655,706,456
553,598,778,977,723,913,513,582,1052,861
439,705,782,72,597,325,507,546,516,552
879,956,771,860,147,709,516,675,1385,673
1026,1516,777,882,264,630,509,478,1051,783
1050,933,780,628,305,535,523,1267,876,672
1604,235,779,555,865,677,533,797,418,1399
884,1364,779,982,452,439,533,946,1249,486
259,1206,783,438,710,432,533,1086,529,195
448,892,786,744,487,382,540,1074,1056,247
1722,975,779,231,234,641,548,813,526,1883
571,1083,789,1555,319,707,547,870,1303,-442
727,727,779,1252,713,935,551,834,490,1244
230,781,788,518,691,341,555,734,1120,1100
610,993,788,1026,396,456,557,828,826,250
730,836,777,488,946,388,541,904,754,566
201,1020,789,796,541,574,550,1150,926,492
1168,622,779,1218,578,476,549,687,538,286
663,1194,774,1064,893,348,554,800,318,542
1145,713,788,1248,603,1038,556,566,1129,288
850,764,787,986,653,611,550,1042,405,873
535,929,769,511,553,315,548,946,996,420
727,581,788,822,672,496,559,740,1318,89
602,1313,779,1183,710,1086,550,199,480,-183
355,963,776,707,700,475,551,841,2172,399
388,588,781,983,474,937,545,981,467,912
1675,718,778,695,898,347,550,823,1168,353
1145,713,781,753,734,636,560,733,892,726
1003,705,780,845,576,670,553,948,578,1424
760,717,779,663,984,825,552,1121,908,378
337,858,774,723,584,625,558,758,595,415
119,1029,775,658,57,539,566,698,855,571
556,899,789,695,280,621,565,585,1253,1109
802,843,781,930,579,344,572,588,565,355
1117,748,789,886,292,551,563,1109,1593,993
359,779,772,1160,221,1236,576,813,429,719
736,992,784,1229,404,342,568,895,590,476
795,830,778,1018,529,630,571,709,1142,154
683,898,781,477,721,750,581,808,1353,90
303,904,783,1067,464,823,575,926,1513,-100
1451,689,790,823,910,337,572,1019,1309,23
515,437,784,1245,602,429,571,1050,958,331
882,739,781,800,591,826,582,1246,58,1014
1219,1338,780,846,423,752,586,1216,1848,935
1626,884,789,500,530,552,592,1003,-190,-45
550,1069,786,802,837,173,578,790,802,596
959,881,781,903,790,538,585,892,1250,854
1070,899,787,1505,679,494,582,776,1269,396
797,1030,843,939,601,582,488,898,1358,535
111,913,852,751,667,371,494,864,1080,1124
1270,968,851,1394,472,-12,483,1027,863,328
834,1068,835,1195,353,435,489,739,996,691
562,713,845,102,616,904,488,597,952,131
1126,458,844,1021,295,632,498,903,569,719
333,1295,849,558,643,339,488,939,397,849
1048,1159,855,975,145,267,492,1374,683,574
223,778,852,453,204,465,502,842,863,1107
619,447,851,1077,636,613,496,547,1823,259
1004,711,845,849,505,518,497,1151,1107,996
1025,652,848,816,402,366,501,935,706,286
-65,725,857,1233,574,662,498,915,1286,477
1330,370,855,975,376,374,509,738,1106,254
1021,659,855,602,478,511,520,925,617,1221
485,1099,861,708,731,545,511,1055,521,1082
544,777,853,1003,425,916,513,866,589,318
492,1221,849,-12,641,445,511,822,1314,619
1118,819,859,935,346,466,529,831,970,578
704,929,865,1245,437,369,511,1045,339,422
520,685,855,702,671,711,521,681,895,433
879,372,848,907,1091,116,512,820,733,635
563,758,851,525,558,387,511,1020,815,929
605,1100,852,1438,486,679,530,617,243,375
1231,1049,858,789,288,531,539,1061,1001,-84
1218,1004,851,614,781,869,534,1064,1067,13
938,1540,863,1138,213,313,537,534,849,724
455,771,860,1246,354,600,547,1008,944,943
414,1244,868,1136,642,377,553,912,1625,762
862,707,865,1108,475,608,537,690,788,646
401,1327,860,792,312,723,548,1300,863,805
-27,683,852,935,366,814,539,635,724,819
545,813,865,1493,387,579,542,691,1322,713
743,842,860,1004,440,535,551,1090,662,699
322,1145,851,643,801,1023,550,615,873,830
1479,1037,864,792,187,961,541,714,883,1034
677,975,865,881,671,246,559,765,592,590
93,1140,863,1459,397,480,552,683,1284,525
900,854,852,1082,511,984,548,811,914,398
1172,704,861,1158,704,710,553,806,932,1447
588,1181,859,1229,915,704,563,767,1560,660
692,1068,856,897,763,888,543,681,1377,384
667,1258,863,768,634,411,543,1022,51,1083
519,821,869,775,389,511,555,1019,1226,407
660,687,864,671,328,270,564,981,1237,687
346,973,858,589,439,409,572,873,1246,978
131,815,854,972,660,527,564,1008,951,655
240,360,859,843,795,653,564,802,825,213
37,213,873,801,417,986,570,465,759,1142
353,818,864,513,531,534,565,1017,1352,960
1237,1323,863,827,516,297,569,690,725,220
429,884,868,618,369,634,573,1001,430,180
416,851,872,1074,691,126,570,1601,910,225
1060,663,859,337,278,355,559,575,336,757
642,899,857,733,656,878,557,1033,623,773
785,1121,858,916,238,111,560,1123,1149,523
201,1071,865,470,426,531,568,550,1261,738
1045,723,858,584,860,669,576,875,1236,115
710,723,872,782,652,351,558,574,945,626
652,731,860,487,702,453,561,896,766,195
620,609,874,759,481,765,578,828,853,438
423,748,862,809,161,1054,560,962,340,509
682,713,864,966,530,818,578,438,1657,417
